id,x,y,shape,year,Degree,Random walk betweenness centrality,Betweenness centrality,Average neighbor degree,Clustering coef,index,iso3,name,gross import,constantGDP_percapita,corruption_index,GINI,per capita GDP growth,Trade % of GDP,gov_expend_on_health_%GDP,FDI_inflow_%GDP,gov_expend_on_educ_%GDP,tetrietary_school_enrollment,natural_resource_rents_%GDP,ICT_goods_export%exports,R&D_expenditues%GDP,domestic_credit_to_private_sector%GDP,Region Name,Sub-region Name,Least Developed Countries (LDC),Land Locked Developing Countries (LLDC),Small Island Developing States (SIDS),Developed / Developing Countries,WTO,herfindahl index,log_Gdp
81,0.6859,0.7668,0.5000,2000,100,0.007495606220402135,0.0005033132933639135,134.14,0.9147474747474748,KZ,KAZ,Kazakhstan,710229.8999999998,4491.59,9.64,,10.13,75.73,2.12,7.49,3.26,31.81,26.68,0.0,0.18,11.19,Asia,Central Asia,0,1,0,0.0,1,5203.51217191747,8.409962038317778
82,0.6053,0.4999,0.5000,2000,121,0.008460321923101635,0.000876674788225194,131.60330578512398,0.8917355371900827,KE,KEN,Kenya,2807177.1310000005,819.62,12.69,,-2.13,38.09,1.33,0.87,5.19,2.7,3.29,0.04,,25.76,Africa,Sub-Saharan Africa,0,0,0,0.0,1,604.6390862595587,6.708840818214406
85,0.0313,0.4813,0.5000,2000,32,0.0026043014588873637,3.046971123116675e-06,148.1875,0.9919354838709677,KI,KIR,Kiribati,,1722.46,44.67,,4.46,65.42,8.36,1.07,11.19,,0.03,,,,Oceania,Micronesia,1,0,1,0.0,0,,7.451508780557219
86,0.8549,0.6995,0.5000,2000,159,0.01230937068029558,0.004483147703783749,119.90566037735849,0.7512936868083752,KR,KOR,"Korea, Republic of",154849704.92399997,15104.52,65.48,,8.02,59.25,2.01,2.05,,76.66,0.01,34.5,2.18,73.6,Asia,Eastern Asia,0,0,0,0.0,0,974.1553756517758,9.622749315758755
87,0.6319,0.6628,0.5000,2000,136,0.009427682515894743,0.001563800835129084,127.26470588235294,0.8428104575163399,KW,KWT,Kuwait,3551591.375999998,36068.14,73.6,,-0.09,70.51,1.91,0.04,,,49.56,0.04,0.13,45.39,Asia,Western Asia,0,0,0,0.0,0,508.24979891664486,10.493165206169323
83,0.7077,0.7289,0.5000,2000,84,0.006302670684901027,0.00014616065385503175,138.57142857142858,0.9584050487664946,KG,KGZ,Kyrgyzstan,545772.744,654.31,19.8,31.0,4.18,78.05,2.13,-0.17,3.51,35.4,1.12,0.18,0.16,4.16,Asia,Central Asia,0,1,0,0.0,0,1086.1138159518657,6.483581245267995
88,0.7847,0.6103,0.5000,2000,79,0.005723858269181423,6.962802925667017e-05,142.29113924050634,0.9727361246348588,LA,LAO,Lao People's Democratic Republic,,672.88,21.32,,4.04,49.97,1.23,1.96,1.5,2.69,4.02,,,8.93,Asia,South-eastern Asia,1,1,0,0.0,0,,6.511567007654182
95,0.5683,0.816,0.5000,2000,112,0.008002768575299959,0.0006244808317818186,131.99107142857142,0.9025096525096525,LV,LVA,Latvia,3167455.6559999995,6959.83,56.85,,6.62,63.9,2.76,4.09,5.29,56.24,2.6,0.87,0.44,,Europe,Northern Europe,0,0,0,1.0,1,715.2815326361242,8.847910327742806
89,0.5996,0.6881,0.5000,2000,153,0.011475387985511771,0.003533868916448349,121.76470588235294,0.7744238046095632,LB,LBN,Lebanon,5756635.671999999,5716.66,34.52,,-1.16,40.24,3.23,5.76,,,0.0,1.32,,87.9,Asia,Western Asia,0,0,0,0.0,0,548.8865152598901,8.651139997744538
92,0.5784,0.3355,0.5000,2000,63,0.005160395393849514,8.895732190138904e-05,139.20634920634922,0.9580133128520225,LS,LSO,Lesotho,502555.15800000005,809.51,57.87,,3.21,115.97,2.94,3.65,10.09,2.01,3.46,7.47,,13.77,Africa,Sub-Saharan Africa,1,1,0,0.0,1,8301.766285043714,6.6964291263458975
90,0.4738,0.5357,0.5000,2000,77,0.005863138468109456,0.00013698089791928995,139.11688311688312,0.9483937115516062,LR,LBR,Liberia,,614.31,2.54,,,114.07,0.74,2.38,,19.66,17.82,,,1.99,Africa,Sub-Saharan Africa,1,0,0,0.0,1,,6.420499686728578
93,0.5663,0.8065,0.5000,2000,134,0.00914028098700338,0.0013208104876294762,128.53731343283582,0.8589383907530019,LT,LTU,Lithuania,5266271.430999999,6926.43,66.5,,4.56,80.31,4.16,3.3,,50.9,0.96,4.77,0.58,,Europe,Northern Europe,0,0,0,1.0,1,1184.8996457425128,8.843099807932667
94,0.517,0.7768,0.5000,2000,133,0.008984024498858935,0.0012040905909354483,129.1578947368421,0.8652312599681021,LU,LUX,Luxembourg,9973709.00600001,93462.92,94.42,30.4,6.79,92.44,4.91,,,9.81,0.02,11.23,1.58,,Europe,Western Europe,0,0,0,1.0,1,2097.537254598325,11.445320059079002
96,0.8154,0.6233,0.5000,2000,105,0.007330756961143462,0.0003830740235202341,135.33333333333334,0.9267399267399268,MO,MAC,Macao,2066506.1570000001,22534.83,69.54,,3.42,76.84,,-0.01,3.34,27.62,0.0,0.83,,72.54,Asia,Eastern Asia,0,0,0,0.0,0,2423.6523472569875,10.02281739127557
99,0.6302,0.3957,0.5000,2000,129,0.009346091190593016,0.0015066644163006107,128.8294573643411,0.8602228682170543,MG,MDG,Madagascar,879764.7320000001,491.82,38.58,,1.54,49.54,2.11,2.14,2.91,2.17,3.92,0.56,0.12,8.78,Africa,Sub-Saharan Africa,1,0,0,0.0,1,783.8747883264127,6.198112795892994
109,0.5953,0.4264,0.5000,2000,116,0.008304657180999363,0.0008282817762403583,131.6206896551724,0.8905547226386806,MW,MWI,Malawi,522403.19899999996,392.52,47.21,,-1.11,52.25,1.26,1.49,5.25,0.35,10.06,0.15,,9.08,Africa,Sub-Saharan Africa,1,1,0,0.0,1,2010.9859420083271,5.972587491338293
110,0.7833,0.5234,0.5000,2000,152,0.010826488149167021,0.002858546449201987,123.17763157894737,0.7925235273614499,MY,MYS,Malaysia,74513057.41100003,7007.04,65.99,,6.36,192.12,1.2,4.04,5.97,25.62,11.8,52.68,0.47,135.0,Asia,South-eastern Asia,0,0,0,0.0,1,1196.664655495321,8.854670636931377
100,0.7034,0.5178,0.5000,2000,75,0.00566000852940984,9.632503424443058e-05,141.46666666666667,0.9672072072072072,MV,MDV,Maldives,386897.196,5797.6,43.15,,1.66,79.76,2.56,3.57,,,0.01,,,19.15,Asia,Southern Asia,0,0,1,0.0,1,1218.9895922053638,8.665199317795071
103,0.4889,0.5976,0.5000,2000,98,0.0071108381617211005,0.00034060044763320653,136.25510204081633,0.9362507889753839,ML,MLI,Mali,704903.5029999999,554.65,24.87,,-2.83,45.73,1.32,2.04,2.97,1.94,3.59,0.1,,13.53,Africa,Sub-Saharan Africa,1,1,0,0.0,1,4791.953909206711,6.318337284184668
104,0.5399,0.6997,0.5000,2000,132,0.008908857643985626,0.0011538953459134574,129.70454545454547,0.871501272264631,MT,MLT,Malta,3307290.5750000007,18323.65,83.25,,6.08,136.22,4.74,17.26,,21.58,0.0,63.64,,,Europe,Southern Europe,0,0,0,1.0,1,1183.3946802702571,9.815947854191164
107,0.4696,0.6167,0.5000,2000,102,0.007303663690779988,0.0004160606794600392,136.2941176470588,0.930110658124636,MR,MRT,Mauritania,216042.123,1026.75,37.56,39.0,-3.03,62.54,0.65,3.1,,,12.48,,,,Africa,Sub-Saharan Africa,1,0,0,0.0,1,2179.7741320870005,6.934153752836668
108,0.6599,0.387,0.5000,2000,140,0.009687116832919855,0.0017764503844425324,126.97857142857143,0.8389516957862282,MU,MUS,Mauritius,2040196.473,5663.19,68.53,,7.14,78.27,1.55,5.7,3.77,11.03,0.01,0.13,0.28,56.5,Africa,Sub-Saharan Africa,0,0,1,0.0,1,617.3543968924081,8.641742616672293
101,0.2151,0.6313,0.5000,2000,152,0.011278468214209294,0.003312840197130236,122.57236842105263,0.7845939351690484,MX,MEX,Mexico,167672051.65999994,9253.97,47.72,52.6,3.44,48.85,2.01,2.6,3.99,20.49,3.55,20.91,0.31,15.04,Americas,Latin America and the Caribbean,0,0,0,0.0,1,5701.174066119652,9.132807927620323
98,0.5788,0.7634,0.5000,2000,104,0.007698414620776654,0.0005548052267985942,133.16346153846155,0.9088872292755787,MD,MDA,"Moldova, Republic of",654407.8350000002,1446.63,31.47,36.4,2.32,96.94,2.42,9.9,4.49,32.53,0.31,0.7,,12.69,Europe,Eastern Europe,0,1,0,1.0,0,957.9756174412812,7.2769919924830155
105,0.7885,0.7603,0.5000,2000,75,0.005512096409957957,4.8661435819061985e-05,143.04,0.9798198198198198,MN,MNG,Mongolia,611189.9600000001,1600.49,45.69,,0.25,101.24,3.62,4.72,5.55,30.18,8.01,0.01,0.19,6.93,Asia,Eastern Asia,0,1,0,0.0,1,1750.3449203213531,7.378065111342914
97,0.4803,0.6766,0.5000,2000,144,0.009937662484277708,0.001983421857102531,125.99305555555556,0.8277000777000777,MA,MAR,Morocco,10746270.347000008,1976.09,54.31,40.6,0.67,48.81,0.98,1.1,,10.18,0.72,6.86,,48.59,Africa,Northern Africa,0,0,0,0.0,1,973.8836777517349,7.588875423829305
106,0.5987,0.3963,0.5000,2000,126,0.008985286246286521,0.0012610223238935412,129.53174603174602,0.8666666666666667,MZ,MOZ,Mozambique,863863.528,289.26,39.09,,-1.48,27.4,2.93,2.51,,0.66,7.0,0.23,,12.99,Africa,Sub-Saharan Africa,1,0,0,0.0,1,2781.765008193373,5.667325937645586
116,0.7337,0.6577,0.5000,2000,100,0.0074532630455720755,0.00050365209312348,134.88,0.9157575757575758,NP,NPL,Nepal,1329756.8990000002,455.28,30.96,,4.29,43.26,0.55,-0.01,2.98,4.19,1.17,,,30.67,Asia,Southern Asia,1,1,0,0.0,1,1118.2750034697178,6.120912614294868
114,0.5147,0.7896,0.5000,2000,158,0.012064500280868883,0.0042086151384876855,120.42405063291139,0.7578005321293235,NL,NLD,Netherlands,160717061.66499996,46435.21,96.95,,3.45,108.39,5.32,15.15,4.59,52.28,0.51,17.88,1.79,,Europe,Western Europe,0,0,0,1.0,1,702.0101747759945,10.74581328665062
117,0.9858,0.2728,0.5000,2000,143,0.010016541804729532,0.002055693158359707,125.75524475524476,0.824780852949867,NZ,NZL,New Zealand,13503385.118999999,29374.11,97.97,,2.3,51.69,5.56,-2.87,,,2.05,1.87,,107.9,Oceania,Australia and New Zealand,0,0,0,1.0,1,1095.8455998932982,10.28786895311513
113,0.2633,0.5715,0.5000,2000,107,0.007590690166701486,0.0004974277611060497,134.57009345794393,0.9178275436430965,NI,NIC,Nicaragua,1674371.8069999998,1294.23,14.72,,2.49,52.53,2.58,5.22,3.0,,1.22,0.13,,23.99,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1168.8468528540827,7.165671202697575
111,0.5224,0.5978,0.5000,2000,107,0.007577757829083636,0.00048126885682872237,135.0467289719626,0.9264679950625991,NE,NER,Niger,320165.26399999997,322.78,21.83,,-4.9,37.7,1.53,0.88,3.19,,9.05,0.1,,4.8,Africa,Sub-Saharan Africa,1,1,0,0.0,1,852.4550957276452,5.776970976607676
112,0.5241,0.5505,0.5000,2000,141,0.011127493549364589,0.0030631085053812986,123.57446808510639,0.796048632218845,NG,NGA,Nigeria,5652454.131000002,1383.67,6.6,,2.42,42.76,0.59,1.64,,,23.66,0.0,,8.25,Africa,Sub-Saharan Africa,0,0,0,0.0,1,638.111251234295,7.2324946684400855
102,0.5604,0.7312,0.5000,2000,118,0.008425831649568246,0.0009101668990450754,131.23728813559322,0.8838186295813415,MK,MKD,North Macedonia,1370846.6540000006,3448.81,32.49,,4.01,90.57,4.71,5.77,,22.69,0.53,0.29,0.42,16.95,Europe,Southern Europe,0,1,0,1.0,1,720.421640779258,8.145784522987988
115,0.5235,0.836,0.5000,2000,153,0.011025313012787604,0.003067810202806252,122.6797385620915,0.7862057103543172,NO,NOR,Norway,33345773.043999996,81653.34,96.45,27.4,2.54,55.15,6.3,4.87,6.46,69.28,11.86,1.84,,64.37,Europe,Northern Europe,0,0,0,1.0,1,678.5030783983988,11.310238003869381
118,0.6553,0.6195,0.5000,2000,120,0.00862449794990747,0.0010241419083151801,130.00833333333333,0.8704481792717087,OM,OMN,Oman,4109423.019999999,18698.55,78.17,,4.79,84.33,2.5,0.42,3.2,,46.62,0.43,,37.46,Asia,Western Asia,0,0,0,0.0,1,1480.56971162448,9.836201259729336
119,0.6926,0.6688,0.5000,2000,132,0.008910299573067161,0.0011662986807087748,129.53030303030303,0.8667591950034698,PK,PAK,Pakistan,,824.73,24.37,,1.54,26.9,1.01,0.42,1.84,,1.47,,0.13,22.34,Asia,Southern Asia,0,0,0,0.0,1,,6.715056060042002
123,0.8738,0.5417,0.5000,2000,24,0.0019390770819505264,1.3878844987910798e-06,150.54166666666666,0.9927536231884058,PW,PLW,Palau,,9277.22,,,,95.13,4.75,2.17,8.1,44.52,0.0,,,,Oceania,Micronesia,0,0,1,0.0,0,,9.135317211934984
120,0.2756,0.5474,0.5000,2000,119,0.007926835957369663,0.000542188664514988,133.41176470588235,0.9151118074348383,PA,PAN,Panama,2888873.7160000005,5493.64,45.18,56.8,0.71,34.44,4.75,6.73,4.76,41.33,0.11,0.0,0.36,96.23,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1765.0800291950386,8.611346338479901
124,0.8999,0.4649,0.5000,2000,107,0.007962381490320384,0.0007313605096684546,132.3271028037383,0.8896138247222712,PG,PNG,Papua New Guinea,1019296.9100000004,1643.08,25.38,,-4.69,92.21,1.67,2.74,,,32.92,0.0,,17.19,Oceania,Melanesia,0,0,1,0.0,1,3416.7009304587577,7.404327808270017
127,0.3377,0.3698,0.5000,2000,96,0.006715766979577775,0.00018716026882673024,138.72916666666666,0.9576754385964912,PY,PRY,Paraguay,2206190.694000001,3570.35,3.55,,-4.27,50.36,2.32,1.22,4.23,15.89,1.46,0.07,,23.76,Americas,Latin America and the Caribbean,0,1,0,0.0,1,1508.175209907288,8.18041890918384
121,0.2916,0.4489,0.5000,2000,141,0.010099475602609763,0.0021358787535491674,125.90070921985816,0.8261398176291793,PE,PER,Peru,7311240.508999997,3242.58,41.62,49.1,1.21,27.77,2.29,1.56,3.23,33.82,2.08,0.38,0.11,26.76,Americas,Latin America and the Caribbean,0,0,0,0.0,1,880.4324972448712,8.084124588206983
122,0.8383,0.5716,0.5000,2000,144,0.010452434599100065,0.002465170516147987,125.11805555555556,0.8158508158508159,PH,PHL,Philippines,34518337.84600001,1607.2,35.53,47.7,2.18,92.69,1.4,1.84,3.27,,0.52,38.82,,36.77,Asia,South-eastern Asia,0,0,0,0.0,1,1018.3961746091719,7.382248813500724
125,0.5532,0.7884,0.5000,2000,148,0.010397740568604347,0.002422546174520688,124.62837837837837,0.8108108108108109,PL,POL,Poland,47412892.0,8526.28,76.14,,5.66,46.99,3.61,5.43,4.99,49.67,0.66,4.1,0.64,26.48,Europe,Eastern Europe,0,0,0,1.0,1,932.8082125002651,9.050908437508406
126,0.4772,0.7189,0.5000,2000,153,0.0110576268131448,0.0031107413650768843,122.58823529411765,0.7850017199862401,PT,PRT,Portugal,39376459.412000015,21497.5,85.28,,3.09,54.36,5.9,6.16,5.16,47.87,0.15,6.12,0.72,,Europe,Southern Europe,0,0,0,1.0,1,1150.5330298611764,9.975691928285052
128,0.6422,0.6409,0.5000,2000,115,0.008182753223867509,0.0007719805603353593,132.43478260869566,0.8976353928299008,QA,QAT,Qatar,3174217.337,60837.54,72.59,,,83.59,1.2,1.42,3.73,,42.0,0.11,,26.85,Asia,Western Asia,0,0,0,0.0,1,605.6048915309769,11.015962311630707
129,0.7926,0.8418,0.5000,2000,153,0.010941014646680649,0.002997714385098754,122.7843137254902,0.7875816993464052,RU,RUS,Russian Federation,29065876.360000014,6491.09,15.74,37.1,10.46,57.72,2.98,1.03,2.94,55.8,21.69,0.4,1.05,,Europe,Eastern Europe,0,0,0,1.0,1,593.2434521060818,8.778185746289372
130,0.6252,0.6327,0.5000,2000,141,0.009826671128879073,0.0018935565355819558,126.27659574468085,0.8303951367781155,SA,SAU,Saudi Arabia,27655734.52300001,18352.03,50.76,,3.23,56.89,3.03,-0.99,5.91,22.32,43.06,0.03,,24.24,Asia,Western Asia,0,0,0,0.0,0,750.7759649552604,9.817495474067032
131,0.4599,0.5805,0.5000,2000,125,0.008838361467229789,0.001134537997866439,130.184,0.8754838709677419,SN,SEN,Senegal,1541502.6969999997,1114.08,55.84,,0.79,41.17,1.26,1.38,2.49,,2.46,0.2,,14.76,Africa,Sub-Saharan Africa,1,0,0,0.0,1,1250.447939308759,7.015784231194236
140,0.6541,0.474,0.5000,2000,97,0.006788541655689114,0.00020675223365508122,137.7835051546392,0.9493127147766323,SC,SYC,Seychelles,253470.154,9790.27,70.05,,0.61,87.17,3.79,3.96,,,0.11,0.06,,16.55,Africa,Sub-Saharan Africa,0,0,1,0.0,1,993.7016339331232,9.189144314306668
133,0.4673,0.547,0.5000,2000,89,0.006578449500223219,0.0002260237740145345,136.98876404494382,0.9392236976506639,SL,SLE,Sierra Leone,151661.257,302.26,20.81,,3.81,25.48,2.08,6.13,4.95,1.58,14.25,2.49,,2.11,Africa,Sub-Saharan Africa,1,0,0,0.0,1,942.6553823860628,5.711287574141974
132,0.7884,0.5075,0.5000,2000,158,0.01218062177024957,0.004315488451788287,120.33544303797468,0.7566717729581552,SG,SGP,Singapore,126707540.46399997,33850.76,97.46,,7.17,283.48,1.22,16.15,3.32,,0.0,54.97,1.82,96.05,Asia,South-eastern Asia,0,0,1,0.0,1,1027.4833237049447,10.42971673008247
136,0.5547,0.7704,0.5000,2000,147,0.01066248038096279,0.002680962146516395,124.06122448979592,0.803373404156183,SK,SVK,Slovakia,12534513.766999995,10320.83,62.94,,1.3,84.31,4.7,7.48,3.87,28.41,0.39,3.29,0.64,,Europe,Eastern Europe,0,0,0,1.0,0,1290.500820617155,9.241919462158117
137,0.5417,0.7564,0.5000,2000,153,0.011505566544286897,0.003564363694468041,121.42483660130719,0.7702098383212934,SI,SVN,Slovenia,9936043.427000005,18523.17,80.2,,3.37,93.23,5.56,0.67,,55.21,0.17,1.94,1.36,,Europe,Southern Europe,0,0,0,1.0,1,937.1352946378005,9.826777659859586
159,0.5637,0.3302,0.5000,2000,157,0.011811453657113074,0.003917910942761161,120.85350318471338,0.7631879797484893,ZA,ZAF,South Africa,23739226.293,5937.63,74.11,57.8,2.74,43.76,2.74,0.71,5.44,,3.05,1.59,,130.31,Africa,Sub-Saharan Africa,0,0,0,0.0,1,615.7419568568588,8.689065342840053
48,0.4896,0.7248,0.5000,2000,158,0.012071726466064485,0.004208540237809616,120.41772151898734,0.7577199064742401,ES,ESP,Spain,147101724.37600005,28408.81,89.85,34.3,4.78,45.47,4.86,6.79,4.18,57.73,0.04,4.72,0.88,,Europe,Southern Europe,0,0,0,1.0,1,792.3052107608576,10.254454587311336
91,0.7244,0.5437,0.5000,2000,135,0.00960633251648448,0.0017177915313340351,128.1851851851852,0.8519624101713654,LK,LKA,Sri Lanka,5780056.626,1825.14,52.28,,5.35,71.71,2.28,1.06,,,0.19,2.79,0.14,28.83,Asia,Southern Asia,0,0,0,0.0,1,571.668245880327,7.509411975403119
135,0.3444,0.5218,0.5000,2000,96,0.006990491508607809,0.0003207880297744719,135.77083333333334,0.9300438596491228,SR,SUR,Suriname,371962.217,5726.44,71.07,,0.89,97.29,3.04,-10.26,,,13.33,0.2,,7.91,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1747.763332704688,8.652849325178758
138,0.5518,0.834,0.5000,2000,155,0.011389535217076132,0.003473850314924486,121.74193548387096,0.7743611227482196,SE,SWE,Sweden,67868348.64200002,44694.43,98.98,27.2,4.71,61.23,6.25,8.73,6.81,67.07,0.26,17.73,,40.04,Europe,Northern Europe,0,0,0,1.0,1,744.9779226398757,10.707604164336257
29,0.5229,0.7601,0.5000,2000,156,0.011380339346844348,0.003466911242342178,121.56410256410257,0.7722084367245657,CH,CHE,Switzerland,81092331.74700007,67807.99,94.92,33.4,3.35,59.92,2.75,8.48,4.78,37.78,0.03,3.83,2.32,145.6,Europe,Western Europe,0,0,0,1.0,1,1257.1375998819244,11.124435313592791
144,0.698,0.7159,0.5000,2000,65,0.005082239765700291,4.2324872459061346e-05,141.7076923076923,0.9783653846153846,TJ,TJK,Tajikistan,,415.46,5.58,,6.64,169.66,0.89,2.74,2.33,17.86,0.45,,,13.77,Asia,Central Asia,0,1,0,0.0,1,,6.029386340106538
150,0.5969,0.4646,0.5000,2000,129,0.009286521775261696,0.00145320739547516,128.1860465116279,0.8535610465116279,TZ,TZA,"Tanzania, United Republic of",1502159.7530000005,522.08,25.89,37.3,1.98,16.88,0.74,3.46,,0.68,3.51,0.09,,3.11,Africa,Sub-Saharan Africa,1,0,0,0.0,0,554.7207859488464,6.2578208328450105
143,0.7805,0.5882,0.5000,2000,157,0.011998149319893217,0.004123041736408515,120.54140127388536,0.759186673199412,TH,THA,Thailand,56913340.752000004,3458.35,51.27,42.8,3.37,103.56,1.71,2.66,5.25,34.88,1.56,28.69,0.24,105.12,Asia,South-eastern Asia,0,0,0,0.0,1,1058.0640698098257,8.148546875696285
142,0.5023,0.5479,0.5000,2000,113,0.00875094616567681,0.0011629613594336576,130.55752212389382,0.8734197218710493,TG,TGO,Togo,311419.8360000002,558.65,26.9,,-3.68,62.16,0.39,3.55,3.92,,7.6,0.04,,13.95,Africa,Sub-Saharan Africa,1,0,0,0.0,1,928.0649894772321,6.325523158993347
146,0.0133,0.3823,0.5000,2000,39,0.0031803160607970058,1.1988208124885831e-05,147.48717948717947,0.9865047233468286,TO,TON,Tonga,42126.23599999999,3279.46,40.1,,2.85,38.54,2.23,4.55,4.94,4.86,0.03,0.02,,41.01,Oceania,Polynesia,0,0,1,0.0,1,2439.523122065855,8.09543405367816
147,0.3299,0.5594,0.5000,2000,124,0.008726438139687006,0.0010669872479432603,129.94354838709677,0.8745082612116444,TT,TTO,Trinidad and Tobago,3250748.1110000005,9785.91,63.96,,6.63,92.98,1.57,8.33,2.76,6.06,14.73,0.05,0.11,43.49,Americas,Latin America and the Caribbean,0,0,1,0.0,1,1777.2289806981444,9.188698874995007
148,0.5265,0.6883,0.5000,2000,141,0.010062234970854577,0.0021024786525000176,125.76595744680851,0.8237082066869301,TN,TUN,Tunisia,7975647.851999997,3001.78,48.22,40.8,3.69,67.14,2.66,3.5,6.2,19.2,3.63,1.4,,59.99,Africa,Northern Africa,0,0,0,0.0,1,1418.5158809637585,8.006960725030954
149,0.5979,0.7165,0.5000,2000,155,0.011427573216012081,0.003509233779060589,121.71612903225807,0.7740259740259741,TR,TUR,Turkey,47766233.61000003,8237.6,49.75,,5.03,30.14,2.85,0.36,2.53,,0.24,3.69,0.47,17.34,Asia,Western Asia,0,0,0,0.0,1,582.6757174904201,9.01646431834254
145,0.6654,0.7165,0.5000,2000,79,0.005977903296004647,0.00010510352821170849,139.69620253164558,0.9659201557935735,TM,TKM,Turkmenistan,1670965.9370000002,2381.17,9.14,,4.3,147.76,3.21,4.51,,,71.2,0.01,,,Asia,Central Asia,0,1,0,0.0,0,882.7672982746491,7.775347242510135
151,0.5897,0.5076,0.5000,2000,119,0.00833897421613204,0.000821007546027512,131.9075630252101,0.8963110667996012,UG,UGA,Uganda,946529.988,418.98,22.34,,0.1,31.31,1.87,2.59,2.46,2.65,12.04,0.12,,6.23,Africa,Sub-Saharan Africa,1,1,0,0.0,1,1257.0018933022734,6.0378231860859986
152,0.5866,0.7688,0.5000,2000,142,0.010297988404952408,0.0023056180101152135,125.4225352112676,0.8199980021975827,UA,UKR,Ukraine,13454804.950000001,1818.0,8.63,,6.97,91.26,2.51,1.9,4.17,48.78,4.03,1.52,0.96,11.17,Europe,Eastern Europe,0,0,0,1.0,1,2045.6625898090626,7.505492274737424
3,0.6496,0.6301,0.5000,2000,127,0.008561190529683599,0.0009368931573733376,130.89763779527559,0.8823897012873391,AE,ARE,United Arab Emirates,,63251.52,61.42,,4.91,81.32,1.63,-0.49,,,21.97,,,31.28,Asia,Western Asia,0,0,0,0.0,1,,11.054874437921566
55,0.4905,0.8077,0.5000,2000,159,0.012309370680295566,0.004483147703783749,119.90566037735849,0.7512936868083752,GB,GBR,United Kingdom,335941159.31300014,35672.91,95.94,,3.07,37.57,4.88,9.9,4.07,58.47,1.06,17.47,1.63,115.24,Europe,Northern Europe,0,0,0,1.0,0,585.6845122456233,10.482146856186015
154,0.2341,0.7061,0.5000,2000,160,0.012621604097296832,0.004841101960811913,119.35,0.7443396226415094,US,USA,United States,1120224815.787001,44726.97,92.39,40.3,2.98,19.91,5.52,3.41,,,1.0,20.05,2.63,162.6,Americas,Northern America,0,0,0,1.0,0,837.1995390941206,10.708331954360487
153,0.3451,0.3193,0.5000,2000,125,0.008740449806673482,0.0010944233410720356,130.224,0.8748387096774194,UY,URY,Uruguay,3422541.908000002,9001.75,82.74,43.0,-2.28,25.24,4.16,1.15,2.42,33.93,0.18,0.13,0.21,45.09,Americas,Latin America and the Caribbean,0,0,0,0.0,1,1184.462074421342,9.105174281860931
155,0.6794,0.7299,0.5000,2000,73,0.0054872119970618555,4.528921891107205e-05,142.0,0.9802130898021308,UZ,UZB,Uzbekistan,,979.01,13.2,36.1,2.41,40.07,2.52,0.54,,13.07,16.41,,0.36,,Asia,Central Asia,0,1,0,0.0,0,,6.886541856982939
156,0.315,0.5357,0.5000,2000,126,0.00856261674072546,0.0009256713964203108,131.04761904761904,0.886095238095238,VE,VEN,"Venezuela, Bolivarian Republic of",14078915.452000001,11944.21,30.46,,1.75,42.46,3.36,4.01,,28.65,20.02,0.02,,12.47,Americas,Latin America and the Caribbean,0,0,0,0.0,0,1734.7638143872396,9.388001921114029
157,0.8008,0.5781,0.5000,2000,142,0.010159141084140124,0.002182909387120082,125.85915492957747,0.8246928378783338,VN,VNM,Viet Nam,13270152.0,765.19,32.99,,5.62,96.63,1.69,4.16,,9.46,8.69,5.42,,35.26,Asia,South-eastern Asia,0,0,0,0.0,1,1062.355327555373,6.640124169001876
158,0.6348,0.5864,0.5000,2000,76,0.005749418767990147,0.00010144992286240958,140.3684210526316,0.9628070175438597,YE,YEM,Yemen,,1168.69,13.71,,3.21,66.34,2.37,0.07,9.65,,42.22,,,4.85,Asia,Western Asia,1,0,0,0.0,1,,7.0636387423867175
160,0.5774,0.427,0.5000,2000,122,0.00866678911294257,0.0010542138360870306,130.52459016393442,0.8752201598699363,ZM,ZMB,Zambia,857703.9119999998,948.74,28.93,,1.15,49.44,3.18,3.38,1.79,,5.78,0.01,,7.69,Africa,Sub-Saharan Africa,1,1,0,0.0,1,3427.3643890570297,6.855134788469838
