Clustering_coef,Degree,Developed / Developing Countries,FDI_inflow_GDP,GINI,ICT_goods_export,Land Locked Developing Countries (LLDC),Least Developed Countries (LDC),Population,Population_growth,RD_expenditures_GDP,Region Name,Small Island Developing States (SIDS),Sub-region Name,Trade_GDP,Trade_bn_usd,WTO,constantGDP_percapita,corruption_index,domestic_credit_to_private_sector_GDP,gov_expend_on_educ_GDP,gov_expend_on_health_GDP,gross_import,id,index,iso3,life_expectancy,log_Gdp,name,natural_resource_rents_GDP,per_capita_GDP_growth,secondary_educ_gross_enrollment,shape,x,y,year,herfindahl index,Pop_MA,Pop_gr_MA,Trade_MA,life_exp_MA,gdp_MA,gdp_gr_MA,corup_MA,FDI_MA,clus_MA,herf_MA
0.0010802915212211573,257187367.15730113,1.0,2.04,29.2,6.95,0.0,0.0,9799186.0,1.06,3.26,Europe,0.0,Northern Europe,55.28,257.18736715730114,1.0,56139.49,98.56,127.0,7.55,9.17,127353570.91999997,138,SE,SWE,82.2,10.935594765442833,Sweden,0.4,3.32,140.44,0.5000,0.5518,0.834,2015,714.789058407251,9528640.4,0.8380000000000051,59.84400000000001,81.83200000000002,10.888746884110997,1.6340000000000032,98.66800000000029,0.17399999999986598,0.0014470871062478258,722.92276416852
0.0011075082986336498,256528489.4547537,1.0,3.03,29.6,6.78,0.0,0.0,9923085.0,1.26,3.27,Europe,0.0,Northern Europe,54.35,256.5284894547537,1.0,56776.29,98.08,128.5,7.67,9.15,129962414.97900003,138,SE,SWE,82.31,10.9468740879838,Sweden,0.44,1.13,144.91,0.5000,0.5518,0.834,2016,751.0929798670811,9612852.4,0.880000000000005,58.484,81.98200000000001,10.90094649356224,1.2400000000000033,98.57000000000029,0.555999999999866,0.0013719050688930738,721.7403258491688
0.0011177308418214673,282301421.6093367,1.0,4.87,28.8,6.07,0.0,0.0,10057698.0,1.35,3.33,Europe,0.0,Northern Europe,56.82,282.30142160933667,1.0,57367.43,98.08,131.4,,9.22,141318930.00769973,138,SE,SWE,82.41,10.95723199966031,Sweden,0.54,1.04,152.86,0.5000,0.5518,0.834,2017,759.8787269451332,9707626.8,0.9800000000000051,56.644000000000005,82.08400000000002,10.910898941410275,1.0100000000000033,98.47000000000028,0.917999999999866,0.001272070024140329,727.2558299739694
0.0012794561109414136,166672186.74400008,1.0,8.48,33.4,3.83,0.0,0.0,7184250.0,0.56,2.32,Europe,0.0,Western Europe,59.92,166.67218674400007,1.0,67807.99,94.92,145.6,4.78,2.75,79889621.53700005,29,CH,CHE,79.68,11.124435313592791,Switzerland,0.03,3.35,95.63,0.5000,0.5229,0.7601,2000,1294.835600866615,7091087.0,0.42600000000000515,51.456,79.06000000000002,11.057435246298027,1.178000000000003,,,,
0.0013636636307055373,167310765.40199998,1.0,3.5,,3.26,0.0,0.0,7229854.0,0.63,,Europe,0.0,Western Europe,59.67,167.310765402,1.0,68264.48,,140.56,4.96,3.0,81714964.42499997,29,CH,CHE,80.18,11.13114485171637,Switzerland,0.02,0.67,95.33,0.5000,0.5229,0.7601,2001,1342.7802448941636,7119799.6,0.40400000000000513,53.996,79.31200000000001,11.076077557165918,1.8860000000000032,,,,
0.0014636635699479188,173230279.45900008,1.0,2.74,31.7,2.19,0.0,0.0,7284753.0,0.76,,Europe,0.0,Western Europe,59.35,173.2302794590001,1.0,67860.2,95.96,141.11,5.31,3.26,84727058.14600006,29,CH,CHE,80.39,11.125204985578204,Switzerland,0.02,-0.59,93.71,0.5000,0.5229,0.7601,2002,1394.9979781717536,7151400.4,0.44200000000000517,56.358000000000004,79.56800000000001,11.095868128242497,2.000000000000003,,,,
0.001577296400351194,199525658.99199992,1.0,5.59,,2.19,0.0,0.0,7339001.0,0.74,,Europe,0.0,Western Europe,58.11,199.52565899199993,1.0,67385.25,96.97,144.54,5.52,3.36,96768870.1719999,29,CH,CHE,80.54,11.118181430220863,Switzerland,0.02,-0.7,93.78,0.5000,0.5229,0.7601,2003,1447.5782708840484,7190569.8,0.546000000000005,57.610000000000014,79.83000000000001,11.110326074406483,1.4640000000000033,,,,
0.0016102084960051386,233817154.02199996,1.0,1.8,,2.23,0.0,0.0,7389625.0,0.69,2.67,Europe,0.0,Western Europe,60.54,233.81715402199995,1.0,68781.61,96.1,146.23,5.45,3.31,111561513.00099997,29,CH,CHE,81.09,11.138691691679728,Switzerland,0.01,2.07,94.42,0.5000,0.5229,0.7601,2004,1477.9644666205224,7236369.8,0.6340000000000051,58.45800000000001,80.07400000000001,11.118081461223078,0.7880000000000031,,,,
0.0015684725140160908,255107091.312,1.0,0.65,,2.6,0.0,0.0,7437115.0,0.64,,Europe,0.0,Western Europe,63.01,255.107091312,1.0,70471.41,97.07,149.81,5.2,3.26,121471086.23599999,29,CH,CHE,81.24,11.162962374635162,Switzerland,0.01,2.46,95.45,0.5000,0.5229,0.7601,2005,1431.0100134307377,7285496.6,0.6760000000000052,59.518000000000015,80.376,11.127531654557627,0.9600000000000032,,4.421999999999866,0.0014588576415902408,1391.6313122874199
0.0016326461233330185,282194063.2579999,1.0,12.48,33.9,2.04,0.0,0.0,7483934.0,0.63,,Europe,0.0,Western Europe,67.13,282.1940632579999,1.0,72823.87,96.59,153.92,4.96,3.04,135083373.36099997,29,CH,CHE,81.49,11.195799065057749,Switzerland,0.02,3.34,96.03,0.5000,0.5229,0.7601,2006,1448.8375315173105,7336069.6,0.6920000000000051,60.13600000000001,80.68800000000002,11.135237066766102,0.7820000000000031,,2.8559999999998653,0.0015166609222051763,1418.8661948002443
0.0017267954743232338,333990362.329,1.0,10.15,34.3,1.75,0.0,0.0,7551117.0,0.89,,Europe,0.0,Western Europe,69.44,333.990362329,1.0,75143.66,96.6,157.07,4.69,3.0,155846976.70100003,29,CH,CHE,81.74,11.227157027018102,Switzerland,0.02,3.19,95.91,0.5000,0.5229,0.7601,2007,1487.8444718990272,7386885.6,0.6920000000000052,61.62800000000001,80.95000000000002,11.148167909434378,1.3160000000000032,96.53800000000028,4.651999999999865,0.0015704574207306727,1440.0776521248736
0.0019268601939658547,388616932.2834017,1.0,0.54,33.8,1.68,0.0,0.0,7647675.0,1.27,2.71,Europe,0.0,Western Europe,69.33,388.61693228340175,1.0,75793.62,97.09,149.26,4.87,3.1,175372290.86399993,29,CH,CHE,81.99,11.23576939922263,Switzerland,0.02,0.86,95.89,0.5000,0.5229,0.7601,2008,1548.8349533419105,7440158.4,0.7180000000000051,63.646,81.22000000000001,11.168558317722354,2.072000000000003,96.6660000000003,6.133999999999865,0.0016230838016057353,1458.646950870328
0.0018134253675602557,327082389.7936042,1.0,8.8,32.9,1.59,0.0,0.0,7743831.0,1.25,,Europe,0.0,Western Europe,60.54,327.0823897936042,1.0,73189.17,97.13,158.83,5.04,3.35,151382456.3790001,29,CH,CHE,82.04,11.20080273818393,Switzerland,0.02,-3.44,95.6,0.5000,0.5229,0.7601,2009,1460.5539260336425,7501893.2,0.8240000000000052,65.89,81.51000000000002,11.192075911522709,2.384000000000003,96.69000000000028,5.1239999999998656,0.0016929965603286676,1478.8982873619002
0.001718183047256147,384245144.3393191,1.0,3.03,32.6,1.64,0.0,0.0,7824909.0,1.04,,Europe,0.0,Western Europe,63.7,384.2451443393191,1.0,74605.77,96.67,157.91,4.93,3.33,170460741.59100005,29,CH,CHE,82.25,11.219973129045322,Switzerland,0.02,1.94,96.11,0.5000,0.5229,0.7601,2010,1394.9944372925213,7572734.4,0.9360000000000053,65.89,81.70000000000002,11.20449812082355,1.282000000000003,96.89600000000027,6.523999999999866,0.001733639934639691,1475.4161792445243
0.0019273412991729214,477552892.7866502,1.0,2.97,31.7,1.47,0.0,0.0,7912398.0,1.11,,Europe,0.0,Western Europe,63.33,477.5528927866502,1.0,75029.77,95.73,159.96,4.97,3.41,201981958.73799995,29,CH,CHE,82.7,11.225640247094585,Switzerland,0.01,0.57,96.42,0.5000,0.5229,0.7601,2011,1409.5838418416001,7650293.2,1.0160000000000053,66.02799999999999,81.90200000000002,11.215900271705582,1.1780000000000028,96.81600000000027,6.999999999999867,0.001763582041287702,1468.2130640168812
0.002081643231427358,520069930.42296064,1.0,5.98,31.6,1.05,0.0,0.0,7996861.0,1.06,3.19,Europe,0.0,Western Europe,91.08,520.0699304229606,1.0,74984.19,97.63,166.69,5.03,3.58,260998484.11800003,29,CH,CHE,82.7,11.225032570297005,Switzerland,0.01,-0.06,96.48,0.5000,0.5229,0.7601,2012,1004.0601311062704,7735986.0,1.1120000000000054,65.268,82.14400000000002,11.22186850811295,0.6240000000000029,96.64400000000026,5.097999999999866,0.0018225210764556826,1460.3623260817392
0.0021324753662201323,609668415.7490085,1.0,-3.62,32.5,0.95,0.0,0.0,8089346.0,1.15,,Europe,0.0,Western Europe,98.67,609.6684157490085,1.0,75499.76,97.63,168.29,5.04,3.55,302323212.691,29,CH,CHE,82.8,11.231884756424117,Switzerland,0.01,0.69,98.89,0.5000,0.5229,0.7601,2013,1160.787111455949,7825134.8,1.1460000000000057,69.59599999999999,82.33600000000001,11.221443616768731,-0.025999999999997137,96.85000000000025,4.263999999999866,0.0018934906278765076,1363.6054579231882
0.001855810438484769,529585507.7386409,1.0,2.96,32.5,1.02,0.0,0.0,8188649.0,1.22,,Europe,0.0,Western Europe,82.76,529.5855077386409,1.0,76410.88,97.6,169.17,5.05,3.53,256182336.69800004,29,CH,CHE,83.2,11.243880373392464,Switzerland,0.01,1.21,,0.5000,0.5229,0.7601,2014,985.5160596687233,7913469.0,1.1220000000000057,75.464,82.49800000000002,11.220666688209027,-0.059999999999997146,96.95800000000024,3.4319999999998663,0.001934613662327363,1285.9958895459959
0.0016603798226292451,512045662.6305022,1.0,16.18,32.3,1.06,0.0,0.0,8282396.0,1.14,3.37,Europe,0.0,Western Europe,79.84,512.0456626305022,1.0,76553.32,97.6,170.28,5.1,3.62,234791958.63099998,29,CH,CHE,82.9,11.245742770491542,Switzerland,0.01,0.19,101.47,0.5000,0.5229,0.7601,2015,963.5989999199156,8002432.6,1.1160000000000054,79.90799999999999,82.73,11.229282215250732,0.8700000000000028,97.05200000000025,2.2639999999998666,0.0019430906765122657,1190.9883162730118
0.0017798401991450867,518051063.40738446,1.0,14.58,33.0,1.06,0.0,0.0,8373338.0,1.09,,Europe,0.0,Western Europe,85.36,518.0510634073845,1.0,77026.3,95.67,174.6,5.11,3.63,230253661.9669999,29,CH,CHE,83.6,11.251902200959574,Switzerland,0.01,0.62,102.57,0.5000,0.5229,0.7601,2016,905.4019680829364,8093930.0,1.1360000000000054,83.136,82.86000000000001,11.234436143539977,0.5200000000000029,97.23800000000026,4.893999999999866,0.0019315300315868855,1104.7092287984908
0.0017169938178855013,522339459.807719,1.0,19.03,32.7,1.1,0.0,0.0,8451840.0,0.93,,Europe,0.0,Western Europe,83.75,522.339459807719,1.0,77684.07,96.63,,,3.76,238653790.7893044,29,CH,CHE,83.55,11.260405496031389,Switzerland,0.01,0.85,102.49,0.5000,0.5229,0.7601,2017,905.6566734163727,8186118.0,1.1320000000000054,87.542,83.04000000000002,11.239688534312972,0.5300000000000029,97.22600000000025,7.215999999999866,0.0019020298115813186,1003.8728540467579
8.894971394067645e-05,1994312.1110000005,0.0,3.46,37.3,0.09,0.0,1.0,33499180.0,2.47,,Africa,0.0,Sub-Saharan Africa,16.88,1.9943121110000006,0.0,522.08,25.89,3.11,,0.74,1296817.8290000004,150,TZ,TZA,50.8,6.2578208328450105,"Tanzania, United Republic of",3.51,1.98,,0.5000,0.5969,0.4646,2000,675.584140021736,31178590.6,2.536000000000005,27.726,49.636000000000024,6.20318682742555,1.4460000000000028,,,,
8.951039649025458e-05,2087709.391000001,0.0,4.04,,0.03,0.0,1.0,34385856.0,2.61,,Africa,0.0,Sub-Saharan Africa,18.87,2.087709391000001,0.0,539.53,,4.11,,1.08,1436787.2830000012,150,TZ,TZA,51.44,6.290698390195733,"Tanzania, United Republic of",3.36,3.34,,0.5000,0.5969,0.4646,2001,652.3327902860879,31948599.6,2.4440000000000053,22.131999999999998,49.93800000000003,6.220277307431689,1.726000000000003,,,,
9.60199648395083e-05,2120520.7020000005,0.0,2.8,,0.03,0.0,1.0,35334788.0,2.72,,Africa,0.0,Sub-Saharan Africa,18.67,2.1205207020000003,0.0,562.32,26.26,5.22,,1.32,1389168.7420000003,150,TZ,TZA,52.14,6.33207108286765,"Tanzania, United Republic of",4.06,4.22,,0.5000,0.5969,0.4646,2002,622.0787853100258,32736865.6,2.436000000000005,19.22,50.36000000000003,6.240337511529409,2.030000000000003,,,,
0.00010660587675828713,2952828.9020000002,0.0,2.09,,0.02,0.0,1.0,36337782.0,2.8,,Africa,0.0,Sub-Saharan Africa,21.95,2.9528289020000003,0.0,583.31,29.29,6.19,,1.49,1815274.171,150,TZ,TZA,52.87,6.368718777449429,"Tanzania, United Republic of",6.11,3.73,,0.5000,0.5969,0.4646,2003,664.6894682880727,33565251.8,2.494000000000005,17.514,50.88800000000002,6.2665890506229385,2.664000000000003,,,,
0.0001061878559780728,3482314.260000001,0.0,2.65,,0.09,0.0,1.0,37379767.0,2.83,,Africa,0.0,Sub-Saharan Africa,25.22,3.482314260000001,0.0,609.64,34.15,7.11,3.56,1.97,2141061.7110000006,150,TZ,TZA,53.6,6.412868619017649,"Tanzania, United Republic of",5.21,4.51,,0.5000,0.5969,0.4646,2004,667.0047075632814,34447969.0,2.5900000000000047,18.576,51.50000000000002,6.2975072094757625,3.142000000000003,,,,
0.00010905171824686709,3897919.6659999993,0.0,5.08,,0.26,0.0,1.0,38450320.0,2.82,,Africa,0.0,Sub-Saharan Africa,26.99,3.897919665999999,0.0,637.01,34.15,7.83,3.55,2.34,2737902.0449999995,150,TZ,TZA,54.35,6.456785354036069,"Tanzania, United Republic of",5.26,4.49,,0.5000,0.5969,0.4646,2005,831.9569954261366,35387474.6,2.686000000000005,20.317999999999998,52.17000000000003,6.332435540475127,3.5560000000000023,,3.007999999999865,9.745476160136033e-05,656.3379782938398
0.00011579339748761123,4847294.693,0.0,2.16,,0.22,0.0,1.0,39548663.0,2.82,,Africa,0.0,Sub-Saharan Africa,32.77,4.847294693,0.0,659.8,48.78,9.79,3.01,2.41,3648202.7330000005,150,TZ,TZA,55.12,6.491936758794481,"Tanzania, United Republic of",6.53,3.58,,0.5000,0.5969,0.4646,2006,687.7726754636748,36377702.6,2.7560000000000047,22.339999999999996,52.88000000000003,6.37222844471334,4.058000000000002,,3.331999999999865,0.00010147516246259846,687.6125493747198
0.00011893450670649238,6072990.436999999,0.0,2.66,40.3,0.24,0.0,1.0,40681414.0,2.82,0.33,Africa,0.0,Sub-Saharan Africa,34.23,6.072990436999999,0.0,684.88,46.12,11.47,4.03,1.97,4725242.650999999,150,TZ,TZA,55.93,6.52924364043423,"Tanzania, United Republic of",7.29,3.8,,0.5000,0.5969,0.4646,2007,569.1035261367068,37410264.0,2.7980000000000045,25.119999999999997,53.61600000000003,6.412476118433089,4.1060000000000025,34.52600000000025,2.9559999999998654,0.0001067317626620698,694.7005264102373
0.00013395812077545698,7826120.803540033,0.0,4.95,,0.22,0.0,1.0,41853944.0,2.84,,Africa,0.0,Sub-Saharan Africa,38.74,7.826120803540033,0.0,703.59,39.81,11.91,4.19,2.26,6247055.504,150,TZ,TZA,56.78,6.556195800141595,"Tanzania, United Republic of",7.07,2.73,,0.5000,0.5969,0.4646,2008,696.5875917410885,38479589.2,2.8180000000000045,28.231999999999992,54.37400000000004,6.451910629946406,4.022000000000003,38.49800000000025,2.927999999999865,0.00011131467103546661,684.1054745755735
0.00013493161664519256,6852322.267264177,0.0,3.28,,0.42,0.0,1.0,43073834.0,2.87,,Africa,0.0,Sub-Saharan Africa,32.3,6.852322267264177,0.0,719.72,39.23,11.27,3.96,1.51,5312648.282000001,150,TZ,TZA,57.67,6.578862247484318,"Tanzania, United Republic of",7.45,2.29,,0.5000,0.5969,0.4646,2009,723.8400177108447,39582821.6,2.826000000000004,31.589999999999996,55.15600000000004,6.489406034484839,3.8220000000000027,40.60200000000025,3.499999999999865,0.00011678511983890059,690.4850992661766
0.00012989162186978105,8669395.099969903,0.0,5.66,,0.35,0.0,1.0,44346525.0,2.91,0.37,Africa,0.0,Sub-Saharan Africa,37.25,8.669395099969902,0.0,743.4,35.24,11.72,4.54,1.47,6713447.040999998,150,TZ,TZA,58.58,6.611234257863152,"Tanzania, United Republic of",7.48,3.29,31.65,0.5000,0.5969,0.4646,2010,733.0828770895324,40721635.0,2.834000000000004,33.006,55.97000000000004,6.522604760178171,3.378000000000003,41.61800000000025,3.6259999999998653,0.00012253387197232456,701.8521612956894
0.00014769193287269707,11715635.693088971,0.0,3.55,37.8,0.15,0.0,1.0,45673338.0,2.95,,Africa,0.0,Sub-Saharan Africa,44.82,11.715635693088972,0.0,777.23,33.65,12.35,,1.31,9078994.96,150,TZ,TZA,59.52,6.655736316861254,"Tanzania, United Republic of",9.06,4.55,,0.5000,0.5969,0.4646,2011,810.3230425707387,41900876.0,2.852000000000004,35.058,56.81600000000003,6.553494540943587,3.1380000000000026,41.836000000000254,3.741999999999865,0.00012670185269690734,682.0773376283686
0.00015403435172500163,12755494.583154976,0.0,4.54,,0.14,0.0,1.0,47052481.0,2.97,,Africa,0.0,Sub-Saharan Africa,41.41,12.755494583154976,0.0,788.44,25.59,12.82,,1.18,9517286.406000001,150,TZ,TZA,60.47,6.670056309658729,"Tanzania, United Republic of",8.73,1.44,,0.5000,0.5969,0.4646,2012,782.5785847132386,43125811.0,2.8780000000000037,37.467999999999996,57.696000000000026,6.5862544525569415,3.332000000000002,38.81000000000025,4.0199999999998655,0.00013308155977392451,706.5874110497814
0.00014899257508094936,13736433.477804381,0.0,4.57,,0.17,0.0,1.0,48482266.0,2.99,0.51,Africa,0.0,Sub-Saharan Africa,36.45,13.73643347780438,0.0,817.12,22.75,12.54,,1.19,10223631.257999998,150,TZ,TZA,61.4,6.705785962899334,"Tanzania, United Republic of",7.13,3.64,,0.5000,0.5969,0.4646,2013,1130.5052880491287,44400024.4,2.9080000000000035,38.903999999999996,58.60400000000003,6.6144169864018405,2.860000000000002,34.70400000000025,4.395999999999865,0.00014010152877762635,749.2824227650877
0.00013576754538894913,13595563.847297393,0.0,2.83,,0.4,0.0,1.0,49959822.0,3.0,,Africa,0.0,Sub-Saharan Africa,33.27,13.595563847297393,0.0,846.39,25.48,13.3,3.38,1.2,10126062.755000003,150,TZ,TZA,62.29,6.740980246289439,"Tanzania, United Republic of",6.22,3.58,30.75,0.5000,0.5969,0.4646,2014,1206.4471546385685,45725688.8,2.9380000000000033,38.44599999999999,59.52800000000002,6.644335018953389,3.0420000000000025,31.29200000000025,4.319999999999865,0.00014310841963872484,836.0659620266957
0.0001243515049423119,16643994.426502282,0.0,3.18,,6.07,0.0,1.0,51482633.0,3.0,,Africa,0.0,Sub-Saharan Africa,32.97,16.64399442650228,0.0,872.0,27.4,14.61,,1.26,13218647.327999998,150,TZ,TZA,63.11,6.77078942390898,"Tanzania, United Republic of",6.64,3.03,27.14,0.5000,0.5969,0.4646,2015,2383.675641283994,47102886.4,2.964000000000003,38.64,60.45200000000002,6.6767586187144135,3.300000000000003,28.54200000000025,4.2299999999998645,0.00014327560538747612,932.5873894122403
0.00012045429073964423,10430429.283669468,0.0,1.74,,0.21,0.0,1.0,53050790.0,3.0,,Africa,0.0,Sub-Saharan Africa,27.73,10.430429283669469,0.0,904.38,35.1,13.67,,1.61,6715291.2080000015,150,TZ,TZA,63.84,6.807249626050493,"Tanzania, United Republic of",6.81,3.71,26.71,0.5000,0.5969,0.4646,2016,1209.7225373617928,48530108.0,2.982000000000003,37.784,61.358000000000025,6.708669651923579,3.2480000000000033,26.974000000000252,3.7339999999998645,0.0001421675820019823,1262.7059422511327
0.00011609722663572922,10187122.652904853,0.0,1.76,40.5,0.07,0.0,1.0,54663906.0,3.0,,Africa,0.0,Sub-Saharan Africa,25.16,10.187122652904852,0.0,937.3,40.87,13.07,4.43,1.58,6554770.177,150,TZ,TZA,64.48,6.84300340175244,"Tanzania, United Republic of",6.62,3.64,27.35,0.5000,0.5969,0.4646,2017,1020.8560873770219,50005598.4,2.992000000000003,34.366,62.22200000000002,6.738972313761427,3.080000000000003,27.264000000000248,3.371999999999864,0.00013672005357537174,1342.5858412093435
0.00022586766430419917,13743525.691,0.0,3.5,40.8,1.4,0.0,0.0,9708350.0,0.98,,Africa,0.0,Northern Africa,67.14,13.743525691,1.0,3001.78,48.22,59.99,6.2,2.66,7887396.926999997,148,TN,TUN,73.17,8.006960725030954,Tunisia,3.63,3.69,74.48,0.5000,0.5265,0.6883,2000,1450.2715888909713,9382261.2,1.3880000000000035,66.74799999999996,72.24600000000001,7.8852114699881515,3.7060000000000017,,,,
0.0002528338839280939,15133132.922000002,0.0,2.05,,1.32,0.0,0.0,9793903.0,0.88,,Africa,0.0,Northern Africa,73.23,15.133132922000001,1.0,3088.51,,61.51,6.2,2.66,8758067.465999998,148,TN,TUN,73.42,8.035444052948423,Tunisia,2.8,2.89,76.44,0.5000,0.5265,0.6883,2001,1416.8952834546362,9498851.6,1.2360000000000035,65.33799999999997,72.57600000000001,7.927534399058468,4.326000000000002,,,,
0.00027578902677142126,15522529.555000003,0.0,3.41,,1.25,0.0,0.0,9871251.0,0.79,0.54,Africa,0.0,Northern Africa,70.87,15.522529555000004,1.0,3104.84,68.69,62.3,5.79,2.78,8779570.587000001,148,TN,TUN,73.64,8.040717463249214,Tunisia,2.75,0.53,77.88,0.5000,0.5265,0.6883,2002,1361.9328069926974,9604164.2,1.1040000000000034,66.48999999999997,72.876,7.964836464375336,3.804000000000002,,,,
0.0002944036293274893,18165376.027,0.0,1.97,,1.4,0.0,0.0,9945277.0,0.75,0.65,Africa,0.0,Northern Africa,68.98,18.165376026999997,1.0,3226.65,61.62,60.75,6.82,2.81,10168121.568999996,148,TN,TUN,73.84,8.079199726299917,Tunisia,2.49,3.92,77.38,0.5000,0.5265,0.6883,2003,1421.20230942874,9699389.8,0.9880000000000034,67.67599999999996,73.148,7.995336314043589,3.1080000000000023,,,,
0.00029243515479192593,21567499.697000004,0.0,1.9,,1.56,0.0,0.0,10022277.0,0.77,0.73,Africa,0.0,Northern Africa,72.16,21.567499697000006,1.0,3401.52,57.07,58.95,6.72,2.79,11972927.693000004,148,TN,TUN,74.03,8.13197766952676,Tunisia,2.98,5.42,81.47,0.5000,0.5265,0.6883,2004,1299.1752823558913,9786473.8,0.8960000000000035,68.54999999999997,73.394,8.026613853194956,3.1880000000000024,,,,
0.00028548034324655164,22269753.782000005,0.0,2.21,37.7,1.98,0.0,0.0,10106771.0,0.84,0.71,Africa,0.0,Northern Africa,73.35,22.269753782000006,1.0,3490.68,49.76,58.29,6.45,2.74,12214318.366000006,148,TN,TUN,74.22,8.157851838624033,Tunisia,4.36,2.62,84.62,0.5000,0.5265,0.6883,2005,1325.681656097369,9868211.6,0.8340000000000035,70.47599999999997,73.62,8.058859927411088,3.2900000000000027,,2.565999999999865,0.00026826587182462644,1389.895454224586
0.00031905495674898157,25538165.29599999,0.0,9.42,,3.42,0.0,0.0,10201214.0,0.93,0.68,Africa,0.0,Northern Africa,77.67,25.53816529599999,1.0,3639.73,52.2,57.33,6.44,2.81,13770626.916999992,148,TN,TUN,74.39,8.199664782055448,Tunisia,4.73,4.27,86.76,0.5000,0.5265,0.6883,2006,1226.921877840348,9947895.8,0.8060000000000034,71.71799999999999,73.83000000000001,8.089038150129705,3.076000000000003,,2.307999999999865,0.00028018840761309693,1364.9774676658658
0.00035747499005483243,32430227.74700001,0.0,3.89,,3.14,0.0,0.0,10304726.0,1.01,0.67,Africa,0.0,Northern Africa,88.06,32.43022774700001,1.0,3844.93,49.51,57.85,6.47,2.9,17640058.16100001,148,TN,TUN,74.56,8.254510676312384,Tunisia,6.04,5.64,90.56,0.5000,0.5265,0.6883,2007,1153.8026038397095,10029358.0,0.8160000000000034,72.60599999999998,74.024,8.12188229595111,3.3520000000000025,57.86800000000026,3.781999999999865,0.00029343262217727443,1326.9827865430082
0.00040165331192536545,40598661.66365111,0.0,5.8,,3.86,0.0,0.0,10414433.0,1.06,0.64,Africa,0.0,Northern Africa,98.0,40.59866166365111,1.0,3965.65,47.57,59.89,6.27,2.94,22484239.55000001,148,TN,TUN,74.72,8.285425055059399,Tunisia,9.64,3.14,92.39,0.5000,0.5265,0.6883,2008,989.3691346675746,10116053.0,0.8600000000000033,76.04399999999998,74.208,8.164640938563744,4.374000000000002,54.03200000000025,3.877999999999865,0.00030976981483395665,1285.3567459124104
0.0003545301807516099,31800572.105978064,0.0,3.51,,4.66,0.0,0.0,10525694.0,1.06,0.71,Africa,0.0,Northern Africa,77.19,31.800572105978063,1.0,4043.15,51.67,62.25,6.53,3.12,17788324.591999996,148,TN,TUN,74.88,8.304779370115043,Tunisia,6.81,1.95,90.6,0.5000,0.5265,0.6883,2009,991.5996858820861,10209884.2,0.9220000000000035,81.84799999999998,74.38399999999999,8.20588600431564,4.218000000000002,51.22200000000025,4.643999999999865,0.00033121975135353186,1198.9901109601774
0.00032636662773562794,36933974.0325335,0.0,3.03,35.8,6.53,0.0,0.0,10635244.0,1.04,0.69,Africa,0.0,Northern Africa,87.72,36.9339740325335,1.0,4141.98,48.57,69.11,6.25,3.28,21018398.462999996,148,TN,TUN,75.04,8.328929213358647,Tunisia,5.83,2.44,90.19,0.5000,0.5265,0.6883,2010,965.9651390826334,10310567.6,0.9800000000000036,82.85399999999997,74.554,8.240446344433296,3.5240000000000022,50.14200000000026,4.965999999999866,0.00034363875654546864,1137.4749916654164
0.00034583484768426127,39756343.53326027,0.0,0.94,,7.38,0.0,0.0,10741880.0,1.0,0.71,Africa,0.0,Northern Africa,91.24,39.75634353326027,1.0,4022.24,56.4,76.49,,3.63,22709089.661000002,148,TN,TUN,75.21,8.299594240357377,Tunisia,6.69,-2.89,91.82,0.5000,0.5265,0.6883,2011,880.9437115337022,10416262.2,1.0200000000000036,85.72799999999998,74.718,8.274661819380219,3.488000000000002,49.90400000000026,5.129999999999866,0.00035181601344328394,1065.531688262469
0.0003382605219302335,38558436.5685859,0.0,3.45,,6.7,0.0,0.0,10847002.0,0.97,0.68,Africa,0.0,Northern Africa,92.08,38.558436568585904,1.0,4142.49,56.87,76.26,6.25,3.76,22434633.062999994,148,TN,TUN,75.38,8.329052335296597,Tunisia,7.09,2.99,,0.5000,0.5265,0.6883,2012,788.7115191858397,10524395.4,1.0340000000000038,88.44199999999998,74.882,8.294647711040605,2.0560000000000023,50.744000000000256,3.433999999999867,0.00035717199163033984,996.3360550011399
0.00032846229258523443,39177891.53332403,0.0,2.29,,5.85,0.0,0.0,10952951.0,0.97,0.67,Africa,0.0,Northern Africa,89.35,39.177891533324036,1.0,4220.39,56.87,76.96,,4.05,22478353.389000013,148,TN,TUN,75.55,8.347682819821475,Tunisia,5.91,1.88,90.08,0.5000,0.5265,0.6883,2013,865.6623467247412,10632850.6,1.0260000000000038,89.24599999999997,75.046,8.309556042837446,1.5260000000000025,52.21600000000026,3.3459999999998664,0.00035332909800542007,923.317838070366
0.00028785101551432804,39479621.28936864,0.0,2.15,,5.76,0.0,0.0,11063201.0,1.0,0.65,Africa,0.0,Northern Africa,87.3,39.47962128936864,1.0,4302.49,55.77,78.04,,3.96,23300875.307000004,148,TN,TUN,75.73,8.366949203852895,Tunisia,4.87,1.95,87.66,0.5000,0.5265,0.6883,2014,806.1783631726538,10740554.2,1.0080000000000038,87.51599999999996,75.21200000000002,8.322007595789863,1.2740000000000022,54.07600000000026,2.643999999999866,0.0003386908941373939,898.5764804817991
